   0099.9731, 00000022.071,  50.7551385,  0000045.322,      00000022.717
 000055.746,0087.544,   85.2153366,     55.6669757,    0032.475
 051.3375,     0000013.615,84.67864772,      051.4884801,     039.49379711
      0000052.108,    21.22792126,     17.71076442,   47.48335,084.13350621
 056.15724,    25.2146913,  00022.403613,  00071.157731,   67.76641844
  9.564767,     0058.5213807,  5.34554343,    19.20100222,    41.033039
    51.9661517, 29.27038,096.62267,     24.1991697,     92.8457931
 38.03961,     0000028.6621, 00050.31557, 6.27870986,    0087.76129
    0000007.8627,      00031.68096,     46.95024739,  030.8462, 00064.9362
  0000017.5436,   87.0344478,68.103846,    040.3234191,      00000000085
   077.77259,  095.07004, 25.5391334,  21.2187824,   0038.91217
   05.6045546,   77.997115, 13.59645,    000012.8716,41.777367
  000057.4335,    00000085.833, 038.47371776,      69.0774291,    7.720081
   20.830219,017.01307,     086.8689,    81.28830862,      0021.34517
    72.02869319,    087.2500602,27.61349424,     000039.73758,     0015.9215672
    8.860605582,    036.279176,     0008.235426,  000093.79992,     0063.1392006
96.0615481,     077.9318538,   66.30668, 00088.7107,   092.4129
      037.6471892,  0084.164272,   0040.703838,     027.070046,  9.8397757
    000063.478,000029.36927,   00084.077485,      37.35999,      028.06292621
   0000017.7788,      57.00036709,  24.0724891,      0041.512,   0016.556
  0015.6533318,    0033.2252, 4.3875857, 97.6150659,     78.329674
  0000038.9902,  0079.033,    000037.75787,  009.5303,  0042.6947
   20.454081,     59.83673899,  013.96532672,  000099.39983,     61.282201
029.7634, 000000040.92,     000032.5449,      32.69464,098.6824
   0000074.9897,      74.1168858,    092.831074,     0000007.6328,      059.45330875
     0046.62103,  000009.1446,   64.0725787,0052.47658,    00009.9495
000092.395, 0000068.145,      95.751751,  00051.8212,    0070.2596858
   0000083.0236,    042.37990918, 071.8075,     10.9905838,  000072.7537
    91.24710582,   00066.305368,      0000007.6316,55.1704622, 61.862087
      077.726596,    0028.871, 00000029.754,   89.52774,0039.4447
 058.70255,  56.473492,    52.18814068,   12.8510368, 2.298726073
 00007.54542,   0062.68872, 00090.073664,      090.539475,     58.98044068
  059.6383,    99.586396,     0059.2139, 080.38340439,      0007.904421
   80.9871392,   00025.467,  0000098.472,      00000054.119, 0035.254099
  0025.693227,  0018.4165887,     87.31808218,   052.2383459,      98.04134663
    051.233853,  000010.5773,    041.04776647,     033.4451,   00001.175833
  000071.55,      47.6471539,      000055.25,   0000061.643,10.9750256
 84.51614088,0093.825,     49.22737262,     27.2287288,48.05856239
    56.562004,  27.199329,   00000067.758,      063.33999947, 61.61801861
  79.33640646,  0068.456, 0050.132,     069.8652,      85.3177576
   00075.472927,      0000024.3388,   00024.6096,0000082.913,   03.85319664
    074.7614961,     0041.645, 49.38207926,      0071.4869242,    75.17526031
      0000094.4934, 72.5712162,      24.7797512,     60.2155194,  61.56240025
 5.757427372,      10.23673,  19.061705,    004.15179339, 00032.90092
   29.02363,      00090.376,      000011.932,    2.28158299,      00033.870738
      50.523659,22.7833089,  00030.692,  031.10783, 00000014.939
0040.311487,  45.65221898,      0000021.5817,     0010.514016,   00061.81241
  033.18401007,     00088.4329, 000017.3126,     000095.093,   0078.5568
     000088.855,   32.4561485,      00060.285102,     0000078.3294,     0000076.395
63.9174919, 00060.12616,05.8217243,      00054.7957,  25.55709344
    00062.8628,    0025.611,   086.0778505,  000072.511,      00000096.331
   44.62945434, 00068.293879,    39.39042,0028.537,    64.687977
 0000011.752,   74.25123,     0000011.1605,      0000074.154,      000031.7846
      51.84323354,52.69810587,000085.783,061.2017,    38.90264025
      00044.357,    0079.073,     64.52792744,  05.24884,   039.5207
     69.05219182,    27.758701,      23.38619297,  062.951223,    0070.556
     076.79530613,  008.667084,     0009.814319, 014.8634,      071.10381883
  00001.3653,  00073.74872,      0027.428946,      0000082.21,  053.57297
      044.697743,0025.762,     82.3544478,    76.21313705,  040.01566496
 0000081.536,    012.3934, 55.8391272,     00007.6185,  00002.132452
  4.2779276,  072.7037199, 000020.0721,   000071.64293,0039.695
 0011.3584,    027.0795816,  0056.0524077,      80.7327628,      08.639848609
    50.027355,    65.9923967, 00000028.716, 0086.5192291, 044.8466499
   0000067.0398,    076.5288,    0063.800069,    21.3704278,  0022.9123
   29.75860587,    70.14418418,    048.168805,    004.0271,    000007.3481
  000012.94829,     000055.118,      17.16103111,025.8219,   0024.3125
   35.8191573,      00048.188224,    0001.0892, 065.0662299,     0065.48482
   000021.8588,     0017.628447, 0027.27381,      043.9439816,00077.874378
      000095.5482,   0061.223,     00049.8802,    000051.643,000065.35756
   0000012.539, 7.8891684,      45.503309,55.43827257,      00055.940061
79.364657,     000098.0753,      25.2798884,    000042.40164, 0034.4744328
     00029.15273,  0030.432444,    080.0188706,  0000004.7967, 37.97652
      84.541226,      14.969757,  075.38454619,   00000021.652,      0074.394
  94.0606939,     00098.334,  58.12267502,  0095.55899,      0050.3991021
   31.77567748,     00075.488287,   0000029.117,   00003.352686,      46.3341297
      027.504916,     000039.7483,      61.8604006,00000089.658,00091.513
      070.52997821,      000010.17432,29.20292372,   000019.0006,032.2975
      057.859617, 0.015234421,    0047.719,   0000008.5995,0032.038
0015.19291,   41.2434451,    0093.594667,    00000071.995,   035.2794
  83.15497772, 23.01951,075.9002663,9.453319,   0056.823122
   0072.663032,8.175497,46.5945706,      084.3749151,      00003.152344
 0.23509776,      0000068.517,  93.03079484,  0000004.1053,    32.96637803
   50.9869533,  00000032.519,   0000021.0815,  075.6712, 68.2265767
8.114684841,      0000006.0703,      0013.6318838,     00000055.533,   000049.06
  038.4223,   0067.98326,    00054.329054, 038.36723,     0065.3713
